from_core,to_core,effective_resistance_2012,effective_resistance_2016,effective_resistance_2020,effective_resistance_2024,absolute_change_2012_2024,percent_change_2012_2024,direction
18,32,1.4180907088423844,1.3960947927843645,1.3420017582224506,1.4108119993649337,-0.007278709477450684,-0.513275309686814,decrease
18,33,0.3725748991222504,0.3884808716451244,0.3650272848961538,0.4083140605457349,0.03573916142348449,9.59247697783249,increase
18,36,0.6490801057898172,0.6606561960477499,0.6082720771589991,0.6758547388424648,0.0267746330526476,4.125012123128862,increase
18,38,0.37360061013729107,0.3899732874693066,0.3631279276512797,0.40790852944477246,0.034307919307481394,9.183046916029898,increase
18,40,0.7017159496227868,0.6883536731580479,0.6551751781702432,0.7438325662036074,0.042116616580820554,6.00194660011087,increase
18,41,0.9055167195744718,0.9009864021722784,0.8583689671012354,0.9054545207423529,-6.21988321188871e-05,-0.006868877269115043,decrease
18,42,0.164025077959275,0.17672827877032232,0.1634242037983277,0.18339194301195488,0.01936686505267987,11.807258556821644,increase
18,43,0.8760509977451331,0.8896816630189077,0.836683360035458,0.8839001773513264,0.007849179606193357,0.8959729087001047,increase
18,45,0.8941765297007649,0.9121020822062852,0.8547920156294155,0.9058876201087599,0.011711090407995006,1.3097067546510206,increase
18,49,1.0271654729886226,1.0413973564371757,0.985232768662156,1.0363358320258977,0.009170359037275144,0.8927830304296764,increase
18,50,0.8094141088120139,0.8491714325058515,0.7964716664559028,0.8568677295893659,0.047453620777351935,5.862712332380781,increase
18,53,1.3667844914598923,1.3821767556164433,1.317389015659355,1.3770028477210399,0.010218356261147532,0.7476201497013683,increase
24,26,0.7103792363148196,0.685101171730569,0.6565221399806009,0.6885857769712282,-0.021793459343591337,-3.0678626611678026,decrease
24,27,0.6570590844797233,0.6134129761930844,0.5961208000581248,0.6222451925705184,-0.03481389190920492,-5.298441606171761,decrease
24,28,0.1226299803069546,0.12541747367858003,0.11464473087219261,0.12122672157798783,-0.0014032587289667664,-1.1443031511986508,decrease
24,30,0.3325133951945692,0.34051086902516214,0.3041248809716759,0.3497597084256988,0.01724631323112963,5.186652171121708,increase
24,31,1.116206979067042,1.0731075277631843,1.0354714781067316,1.0774478797873432,-0.03875909927969867,-3.47239356199821,decrease
24,32,1.158992996022341,1.1217767969902073,1.0850626318333618,1.1262917946966833,-0.03270120132565779,-2.8215184593770775,decrease
24,33,0.2071476317197248,0.21495201315588292,0.203815539695555,0.22494235616072486,0.017794724441000054,8.590358621660082,increase
24,36,0.3836518372473803,0.3879416217320923,0.3494684206168764,0.39269294488849754,0.009041107641117263,2.35659177497631,increase
24,38,0.22333981774357892,0.22377997921415588,0.21044429262531744,0.23995324667164872,0.0166134289280698,7.438632795493738,increase
24,40,0.5117665333868606,0.48401378702251985,0.46410110213377265,0.5339246515960164,0.022158118209155808,4.329731774861054,increase
24,41,0.6621386065799855,0.6431908903080785,0.6161479247494048,0.6392730657914545,-0.02286554078853098,-3.453286149048742,decrease
24,42,0.17938802980995433,0.18304331644300895,0.1731453143994487,0.1927998511218711,0.01341182131191676,7.476430465357914,increase
24,43,0.6840942032174265,0.6832848159054443,0.6440694165144419,0.6707147547504134,-0.01337944846701311,-1.9557903581242164,decrease
24,45,0.7317503882552518,0.7343966579959817,0.6899332678909519,0.7217543187097981,-0.009996069545453734,-1.3660490935013851,decrease
