row,column,easting_m,northing_m,center_classification_evidence
669,1555,112089.81329282,-2413596.102480766,mixed_or_disagreeing
669,1556,113089.81329282,-2413596.102480766,water_agreement_all_years
669,1557,114089.81329282,-2413596.102480766,mixed_or_disagreeing
670,1448,5089.813292820007,-2414596.102480766,mixed_or_disagreeing
670,1449,6089.813292820007,-2414596.102480766,water_agreement_all_years
670,1450,7089.813292820007,-2414596.102480766,water_agreement_all_years
670,1451,8089.813292820007,-2414596.102480766,water_agreement_all_years
670,1478,35089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1479,36089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1480,37089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1481,38089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1487,44089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1488,45089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1489,46089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1499,56089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1500,57089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1501,58089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1508,65089.81329282001,-2414596.102480766,mixed_or_disagreeing
670,1509,66089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1531,88089.81329282,-2414596.102480766,water_agreement_all_years
670,1532,89089.81329282,-2414596.102480766,water_agreement_all_years
670,1533,90089.81329282,-2414596.102480766,water_agreement_all_years
670,1534,91089.81329282,-2414596.102480766,water_agreement_all_years
670,1535,92089.81329282,-2414596.102480766,water_agreement_all_years
670,1536,93089.81329282,-2414596.102480766,water_agreement_all_years
670,1537,94089.81329282,-2414596.102480766,water_agreement_all_years
670,1538,95089.81329282,-2414596.102480766,water_agreement_all_years
670,1539,96089.81329282,-2414596.102480766,water_agreement_all_years
670,1540,97089.81329282,-2414596.102480766,water_agreement_all_years
670,1541,98089.81329282,-2414596.102480766,water_agreement_all_years
670,1542,99089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1543,100089.81329282,-2414596.102480766,water_agreement_all_years
670,1544,101089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1545,102089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1546,103089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1547,104089.81329282,-2414596.102480766,water_agreement_all_years
670,1548,105089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1549,106089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1550,107089.81329282,-2414596.102480766,water_agreement_all_years
670,1551,108089.81329282,-2414596.102480766,water_agreement_all_years
670,1552,109089.81329282,-2414596.102480766,water_agreement_all_years
670,1553,110089.81329282,-2414596.102480766,water_agreement_all_years
670,1554,111089.81329282,-2414596.102480766,mixed_or_disagreeing
670,1555,112089.81329282,-2414596.102480766,water_agreement_all_years
670,1556,113089.81329282,-2414596.102480766,water_agreement_all_years
670,1557,114089.81329282,-2414596.102480766,mixed_or_disagreeing
671,1435,-7910.186707179993,-2415596.102480766,mixed_or_disagreeing
671,1448,5089.813292820007,-2415596.102480766,water_agreement_all_years
671,1449,6089.813292820007,-2415596.102480766,water_agreement_all_years
671,1468,25089.813292820007,-2415596.102480766,water_agreement_all_years
671,1473,30089.813292820007,-2415596.102480766,water_agreement_all_years
671,1474,31089.813292820007,-2415596.102480766,mixed_or_disagreeing
671,1477,34089.81329282001,-2415596.102480766,water_agreement_all_years
671,1478,35089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1479,36089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1480,37089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1481,38089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1488,45089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1489,46089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1490,47089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1501,58089.81329282001,-2415596.102480766,mixed_or_disagreeing
671,1531,88089.81329282,-2415596.102480766,water_agreement_all_years
671,1532,89089.81329282,-2415596.102480766,water_agreement_all_years
671,1533,90089.81329282,-2415596.102480766,water_agreement_all_years
671,1534,91089.81329282,-2415596.102480766,water_agreement_all_years
671,1535,92089.81329282,-2415596.102480766,water_agreement_all_years
671,1536,93089.81329282,-2415596.102480766,water_agreement_all_years
671,1537,94089.81329282,-2415596.102480766,water_agreement_all_years
671,1538,95089.81329282,-2415596.102480766,water_agreement_all_years
671,1539,96089.81329282,-2415596.102480766,mixed_or_disagreeing
671,1540,97089.81329282,-2415596.102480766,water_agreement_all_years
671,1541,98089.81329282,-2415596.102480766,water_agreement_all_years
671,1542,99089.81329282,-2415596.102480766,water_agreement_all_years
671,1543,100089.81329282,-2415596.102480766,mixed_or_disagreeing
671,1544,101089.81329282,-2415596.102480766,mixed_or_disagreeing
671,1545,102089.81329282,-2415596.102480766,water_agreement_all_years
671,1546,103089.81329282,-2415596.102480766,mixed_or_disagreeing
671,1547,104089.81329282,-2415596.102480766,water_agreement_all_years
671,1548,105089.81329282,-2415596.102480766,mixed_or_disagreeing
671,1549,106089.81329282,-2415596.102480766,mixed_or_disagreeing
671,1550,107089.81329282,-2415596.102480766,water_agreement_all_years
671,1551,108089.81329282,-2415596.102480766,water_agreement_all_years
671,1552,109089.81329282,-2415596.102480766,water_agreement_all_years
671,1553,110089.81329282,-2415596.102480766,water_agreement_all_years
671,1554,111089.81329282,-2415596.102480766,water_agreement_all_years
671,1555,112089.81329282,-2415596.102480766,water_agreement_all_years
671,1556,113089.81329282,-2415596.102480766,water_agreement_all_years
671,1557,114089.81329282,-2415596.102480766,mixed_or_disagreeing
672,1442,-910.1867071799934,-2416596.102480766,water_agreement_all_years
672,1445,2089.8132928200066,-2416596.102480766,water_agreement_all_years
672,1448,5089.813292820007,-2416596.102480766,water_agreement_all_years
672,1449,6089.813292820007,-2416596.102480766,water_agreement_all_years
672,1473,30089.813292820007,-2416596.102480766,mixed_or_disagreeing
672,1474,31089.813292820007,-2416596.102480766,mixed_or_disagreeing
672,1475,32089.813292820007,-2416596.102480766,mixed_or_disagreeing
672,1476,33089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1477,34089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1478,35089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1479,36089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1480,37089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1481,38089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1486,43089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1487,44089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1488,45089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1489,46089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1490,47089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1491,48089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1502,59089.81329282001,-2416596.102480766,mixed_or_disagreeing
672,1511,68089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1512,69089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1531,88089.81329282,-2416596.102480766,water_agreement_all_years
672,1532,89089.81329282,-2416596.102480766,water_agreement_all_years
672,1533,90089.81329282,-2416596.102480766,water_agreement_all_years
672,1534,91089.81329282,-2416596.102480766,water_agreement_all_years
672,1535,92089.81329282,-2416596.102480766,water_agreement_all_years
672,1536,93089.81329282,-2416596.102480766,water_agreement_all_years
672,1537,94089.81329282,-2416596.102480766,water_agreement_all_years
672,1538,95089.81329282,-2416596.102480766,water_agreement_all_years
672,1539,96089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1540,97089.81329282,-2416596.102480766,water_agreement_all_years
672,1541,98089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1542,99089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1543,100089.81329282,-2416596.102480766,water_agreement_all_years
672,1544,101089.81329282,-2416596.102480766,water_agreement_all_years
672,1545,102089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1546,103089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1547,104089.81329282,-2416596.102480766,water_agreement_all_years
672,1548,105089.81329282,-2416596.102480766,water_agreement_all_years
672,1549,106089.81329282,-2416596.102480766,water_agreement_all_years
672,1550,107089.81329282,-2416596.102480766,water_agreement_all_years
672,1551,108089.81329282,-2416596.102480766,water_agreement_all_years
672,1552,109089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1553,110089.81329282,-2416596.102480766,mixed_or_disagreeing
672,1554,111089.81329282,-2416596.102480766,water_agreement_all_years
672,1555,112089.81329282,-2416596.102480766,water_agreement_all_years
672,1556,113089.81329282,-2416596.102480766,water_agreement_all_years
672,1557,114089.81329282,-2416596.102480766,mixed_or_disagreeing
673,1438,-4910.186707179993,-2417596.102480766,water_agreement_all_years
673,1439,-3910.1867071799934,-2417596.102480766,water_agreement_all_years
673,1445,2089.8132928200066,-2417596.102480766,water_agreement_all_years
673,1447,4089.8132928200066,-2417596.102480766,water_agreement_all_years
673,1448,5089.813292820007,-2417596.102480766,water_agreement_all_years
673,1449,6089.813292820007,-2417596.102480766,water_agreement_all_years
673,1450,7089.813292820007,-2417596.102480766,water_agreement_all_years
673,1462,19089.813292820007,-2417596.102480766,water_agreement_all_years
673,1463,20089.813292820007,-2417596.102480766,water_agreement_all_years
673,1464,21089.813292820007,-2417596.102480766,water_agreement_all_years
673,1465,22089.813292820007,-2417596.102480766,water_agreement_all_years
673,1473,30089.813292820007,-2417596.102480766,water_agreement_all_years
673,1476,33089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1477,34089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1478,35089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1479,36089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1480,37089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1481,38089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1485,42089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1486,43089.81329282001,-2417596.102480766,mixed_or_disagreeing
673,1487,44089.81329282001,-2417596.102480766,mixed_or_disagreeing
