period,grid_x,grid_y,x,y,source_records,source_count,resistance,inside_fixed_core,within_10km_priority_path
early_2010_2012,-43,-301,-426475.76101166254,-3006636.8190284846,5,1,3.519557600021362,1,0
late_2013_2016,-43,-302,-424510.39651612163,-3018512.2511228747,12,1,3.5110226783752445,1,0
early_2010_2012,-42,-302,-418013.457759212,-3017053.9532268345,2,2,1.9990226736068726,1,0
early_2010_2012,-42,-306,-416751.81990041514,-3050052.1394328177,2,1,2.0298766803741457,1,0
early_2010_2012,-23,-299,-223589.54718160944,-2981325.3938524127,2,2,3.4223044204711917,1,0
early_2010_2012,-23,-305,-222761.15101038603,-3044440.7811730206,1,1,2.3371160411834717,0,0
early_2010_2012,-19,-297,-185982.79309215833,-2962117.2611046135,1,1,2.7758192472457885,1,0
early_2010_2012,-18,-295,-171696.7192971058,-2949487.2857961655,1,1,2.7334715509414673,1,0
early_2010_2012,-18,-296,-170794.01480280794,-2958862.092788905,1,1,3.350059242248536,1,0
early_2010_2012,-17,-294,-167901.78834709016,-2934048.93769145,1,1,3.527023988723755,1,0
early_2010_2012,-17,-295,-167791.44455953504,-2949828.855730027,1,1,3.797687425613404,1,0
late_2013_2016,-17,-296,-165684.4941595209,-2954970.280140102,1,1,3.451522617340088,1,0
early_2010_2012,-15,-298,-144591.1614276809,-2975800.9868188947,2,2,3.62595458984375,1,0
early_2010_2012,-15,-295,-143571.9022576908,-2947968.0239241123,1,1,2.465553888320923,1,0
late_2013_2016,-14,-298,-132669.06645519222,-2974603.8963932395,1,1,3.6600500354766847,1,0
early_2010_2012,-13,-301,-124104.3052589098,-3009008.089693427,1,1,3.504482069015503,1,0
early_2010_2012,-8,-303,-76965.87572509889,-3027132.634147465,1,1,3.5445355758666994,1,0
early_2010_2012,-8,-300,-74375.4803714729,-2998522.256211132,1,1,3.977340888977051,1,0
early_2010_2012,-6,-317,-56947.909604359425,-3168123.7989687026,1,1,3.3640799942016604,1,0
late_2013_2016,-5,-367,-40323.97299333646,-3664096.8522426784,1,1,3.306830591440201,0,0
early_2010_2012,-3,-302,-24768.173182724193,-3018760.6239123344,1,1,3.0052161540985107,1,0
early_2010_2012,-3,-303,-23730.67015830677,-3020030.925755769,1,1,3.2495744552612305,1,0
late_2013_2016,-2,-368,-17097.79050953056,-3674506.950635741,3,3,3.23413193321228,0,0
early_2010_2012,-1,-368,-7742.129887110782,-3671163.2388605773,6,1,3.6006631450653077,0,0
late_2013_2016,-1,-368,-7742.129887110781,-3671163.2388605773,7,1,3.816663145065308,0,0
early_2010_2012,-1,-302,-2672.841180674663,-3018380.383033693,1,1,2.8249867877960204,1,0
early_2010_2012,1,-366,13845.525848419249,-3654387.9868191183,1,1,3.235342526912689,0,0
early_2010_2012,10,-301,103339.48330942621,-3004576.122882575,6,1,2.232058921813965,0,0
late_2013_2016,10,-301,103339.4833094262,-3004576.122882575,1,1,2.250058921813965,0,0
early_2010_2012,10,-380,109019.31460289685,-3793431.6403579116,3,1,3.3532873725891115,0,0
late_2013_2016,10,-380,109019.31460289683,-3793431.6403579116,1,1,3.4612873725891116,0,0
early_2010_2012,11,-380,110975.5580771636,-3793405.2799911797,1,1,3.487829586029053,0,0
late_2013_2016,11,-380,110977.59713777747,-3793409.3191326857,1,1,3.649829586029053,0,0
early_2010_2012,11,-378,114030.00819705549,-3777752.534302503,2,2,3.3692425956726075,0,0
late_2013_2016,14,-289,140042.80117642405,-2882627.0553528666,1,1,3.2492437191009524,0,0
late_2013_2016,14,-288,149549.54243390757,-2873011.0297763348,1,1,2.000355365753174,0,0
late_2013_2016,20,-293,201252.61632850545,-2925325.600228081,12,1,3.109638233184815,0,0
early_2010_2012,20,-296,201732.90831306644,-2956962.167265177,1,1,3.010603734970093,0,0
early_2010_2012,20,-297,204705.14803923006,-2964176.7708869874,1,1,3.5724691276550296,0,0
late_2013_2016,20,-292,208577.61748991738,-2910740.5552425385,1,1,3.1388962059020997,0,0
early_2010_2012,21,-296,211653.71375118554,-2959469.721369505,1,1,2.269268750190735,0,0
late_2013_2016,25,-294,259852.9070236845,-2938669.013315141,1,1,3.7734731693267825,0,0
late_2013_2016,28,-282,286174.86099892465,-2815788.41826419,3,2,1.9089947633743287,0,0
late_2013_2016,29,-283,292498.3870512475,-2825874.859847039,3,2,2.1046757392883304,0,0
early_2010_2012,29,-281,297323.61480327236,-2807580.6359206736,2,1,2.965732170104981,0,0
late_2013_2016,29,-281,297323.61480327236,-2807580.6359206736,10,1,2.965636087417603,0,0
late_2013_2016,29,-280,299657.8765359915,-2797223.743877083,6,1,2.3309482860565187,0,0
late_2013_2016,58,-280,587021.6979135257,-2798018.922745675,1,1,2.323853061676026,0,0
late_2013_2016,60,-281,604909.7541152049,-2807144.407786146,10,3,1.7375308136940002,0,0
early_2010_2012,61,-283,612019.9137539971,-2824031.476525277,1,1,2.871165433883667,0,0
late_2013_2016,61,-265,617020.4937562608,-2641105.0312829316,1,1,2.487844069480896,1,0
early_2010_2012,62,-276,624321.6013423882,-2751167.9776129127,1,1,3.017730970382691,1,0
early_2010_2012,62,-283,627066.5499051345,-2820681.555016488,1,1,1.91207923412323,0,0
late_2013_2016,62,-283,627066.5499051345,-2820681.555016488,5,1,1.84907923412323,0,0
early_2010_2012,63,-283,635879.7674860604,-2823739.8321543173,20,2,2.523753052711487,0,0
early_2010_2012,63,-284,637082.2422593648,-2834111.013936421,47,4,2.4685107727050783,1,0
late_2013_2016,63,-284,632585.3709197802,-2831928.5002084374,1,1,2.431605904579163,0,0
late_2013_2016,63,-279,633988.0121712509,-2783516.5990968347,1,1,2.456297798156738,1,0
late_2013_2016,63,-283,635465.4692555716,-2827108.1468981006,3,2,1.7540325651168824,0,0
late_2013_2016,63,-265,634753.7124832094,-2649799.473065257,1,1,2.507679065704346,1,0
early_2010_2012,63,-285,637913.2224035205,-2842365.36157195,5,1,2.2775011587142946,1,0
early_2010_2012,63,-278,636439.988892372,-2778666.604652226,1,1,2.6983776979446414,1,0
late_2013_2016,63,-291,638615.5040622813,-2907493.614563352,10,3,2.5927496051788332,1,0
late_2013_2016,63,-292,639073.2244463381,-2913255.2760466537,6,2,2.819827165603638,1,0
early_2010_2012,63,-292,638408.188348244,-2912297.32915394,2,2,2.713101287841797,1,0
late_2013_2016,63,-278,638657.4770918842,-2774554.895894319,2,1,2.4918992567062377,1,0
early_2010_2012,63,-291,638477.8372933641,-2908305.117546191,3,2,2.318134586334229,1,0
late_2013_2016,63,-269,639090.3753011674,-2688642.0984461308,1,1,1.6159133410453796,1,0
late_2013_2016,64,-278,642861.6389402986,-2775933.360125524,5,1,2.3141966457366947,1,0
early_2010_2012,64,-284,644906.1434111241,-2836380.8367301323,30,1,1.6809227857589721,1,0
early_2010_2012,64,-285,643212.9350100188,-2843298.9179418734,35,1,2.4677714300155644,1,0
late_2013_2016,64,-291,640993.3446098033,-2903072.8582077445,15,1,2.496129571914673,1,0
late_2013_2016,64,-290,644409.6611347048,-2899085.3325006603,20,2,2.9424405422210693,1,0
early_2010_2012,64,-283,645876.0115875017,-2825166.719857356,17,1,2.9476839923858646,0,0
late_2013_2016,64,-284,640846.2502822026,-2837769.1868855953,1,1,1.6423842902183534,1,0
late_2013_2016,64,-292,645633.9865330253,-2913038.254037195,9,5,2.6047131748199464,1,0
late_2013_2016,64,-268,642521.559678352,-2670604.243497044,1,1,3.138575613021851,1,0
early_2010_2012,64,-290,643244.97067292,-2899510.3824626007,3,2,2.49795551109314,1,0
early_2010_2012,64,-292,646090.5731593987,-2913259.076871276,2,1,2.461740016937256,1,0
late_2013_2016,64,-267,644215.9994825119,-2669259.426169485,1,1,2.3132989673614506,1,0
early_2010_2012,64,-282,647382.0085734309,-2816489.7457995443,21,1,2.5649008312225345,0,0
late_2013_2016,64,-277,645135.1008781245,-2766591.413164586,1,1,1.7177048749923707,1,0
early_2010_2012,64,-268,646755.6369859293,-2670261.742166698,1,1,2.1105484561920167,1,0
late_2013_2016,64,-271,647258.4170666476,-2701052.6726579666,1,1,2.301567752838135,1,0
early_2010_2012,64,-281,647702.1654144796,-2809174.157449269,5,1,2.465624947547913,1,0
late_2013_2016,64,-285,649021.5303355375,-2845570.8573564887,1,1,1.8472374639511109,1,0
early_2010_2012,65,-281,652710.4421444872,-2806970.3355677384,7,1,2.4514776659011845,1,0
early_2010_2012,65,-284,652498.0356046874,-2836794.80034554,8,2,3.2444474887847905,1,0
early_2010_2012,65,-283,651916.1914784504,-2823812.133005931,13,1,2.9000866470336915,1,0
early_2010_2012,65,-285,651868.9323723377,-2844946.5014468133,13,2,1.769091890335083,1,0
late_2013_2016,65,-292,651482.5466161274,-2914762.1418034732,2,1,1.8086829280853272,1,0
late_2013_2016,65,-277,650804.7585575229,-2761955.828083545,1,1,2.3431858282089237,1,0
late_2013_2016,65,-291,657107.3357216519,-2906794.905392084,45,2,2.839820205688477,1,0
early_2010_2012,65,-288,653667.3493749793,-2874084.5052550696,8,3,2.523695471763611,0,0
late_2013_2016,65,-290,655051.1387916744,-2897842.5054000197,27,3,2.448881603240967,1,0
late_2013_2016,65,-288,655165.5447345407,-2873633.8993802187,18,3,2.5705293016433717,0,0
early_2010_2012,65,-282,652410.1997372021,-2813430.545014143,1,1,2.8027280626296998,1,0
early_2010_2012,65,-291,655603.6887098452,-2907032.656619658,3,1,3.0297796554565433,1,0
early_2010_2012,65,-278,652944.3308481163,-2777841.4305287004,6,1,2.4022779922485356,1,0
late_2013_2016,65,-278,653647.1734739194,-2777816.889462745,21,2,2.341915077209473,1,0
late_2013_2016,65,-286,656722.7249380376,-2852007.2757702945,22,2,1.599894649028778,0,0
late_2013_2016,65,-273,653436.6765104248,-2728688.4422819912,1,1,2.6573765439987183,1,0
late_2013_2016,65,-285,656352.1052744623,-2845594.404167655,31,2,1.8090832529067995,1,0
early_2010_2012,65,-286,655272.2482434225,-2852850.009489797,8,2,1.7337361798286437,0,0
late_2013_2016,65,-270,653898.6551763365,-2690662.4695517123,1,1,2.1092613143920897,1,0
late_2013_2016,65,-284,655717.6687952969,-2837744.2144704196,9,5,3.4033272724151615,1,0
early_2010_2012,65,-290,653880.567627394,-2898283.8229828775,2,1,2.539545764923096,1,0
late_2013_2016,65,-269,656426.4482241253,-2684741.410803745,3,1,2.727427773475647,1,0
late_2013_2016,65,-293,657526.6020175093,-2920886.424807541,4,1,2.7917041873931887,1,0
late_2013_2016,65,-283,656428.4199649886,-2822081.0967273116,1,1,3.266739665985108,1,0
early_2010_2012,65,-293,658802.4014157401,-2921423.0804305375,1,1,2.4449335203170777,1,0
late_2013_2016,66,-291,665115.0052821233,-2904281.282362617,22,2,2.2002478303909303,1,0
late_2013_2016,66,-285,660511.2824499747,-2848278.249792,6,1,2.0418109693527224,1,0
late_2013_2016,66,-290,664510.5793185908,-2895406.839963732,14,1,3.2089885406494143,1,0
early_2010_2012,66,-277,660570.6137388019,-2766459.719540179,1,1,1.8036016416549683,1,0
late_2013_2016,66,-286,662828.2889471379,-2852250.788431463,11,1,2.9107067813873293,1,0
early_2010_2012,66,-274,661218.065282626,-2739189.961649984,1,1,3.2644836730957034,1,0
late_2013_2016,66,-274,663185.1155604231,-2736031.7051633745,4,2,2.4994987354278564,1,0
late_2013_2016,66,-284,663870.954163711,-2835346.804017037,3,1,2.430498805046082,1,0
late_2013_2016,66,-295,666435.5092299014,-2945852.231527085,6,3,3.5129067223519086,1,0
late_2013_2016,66,-287,666693.9912406101,-2866385.9849871257,19,4,2.513067122459412,0,0
early_2010_2012,66,-286,662756.104552672,-2851137.1223907173,3,2,3.1058245029449463,1,0
late_2013_2016,66,-275,663540.3655259196,-2744602.9294911325,1,1,2.8246799869537353,1,0
late_2013_2016,66,-270,665989.5145349754,-2694125.1213786723,5,1,3.0441171588897706,1,0
early_2010_2012,66,-275,664306.2379708514,-2749530.0283395946,1,1,2.280588742256165,1,0
late_2013_2016,66,-276,665078.0401826709,-2751927.391386986,1,1,1.9976895322799681,1,0
late_2013_2016,66,-293,668881.0093458326,-2925600.03159778,16,2,3.1049135093688967,1,0
late_2013_2016,66,-289,667440.3689797025,-2888202.2985518277,2,2,1.9039457435607912,0,0
late_2013_2016,66,-278,667241.3341921698,-2777549.1943995357,1,1,2.346041702270508,1,0
late_2013_2016,66,-294,667488.6071186244,-2934703.391330769,3,1,2.8525785865783693,1,0
early_2010_2012,66,-288,667709.126164579,-2871280.9374070764,1,1,2.921799291610718,0,0
early_2010_2012,66,-293,668607.9805828807,-2926986.315030376,3,2,3.2886886558532717,1,0
early_2010_2012,66,-272,668911.2186113005,-2714089.243022442,1,1,2.388026038169861,1,0
late_2013_2016,66,-272,668911.2186113005,-2714089.243022442,1,1,2.271026038169861,1,0
early_2010_2012,66,-287,669102.7082338639,-2864602.0592564344,3,2,3.0322873420715335,0,0
late_2013_2016,67,-276,670701.791152371,-2752197.5958835906,7,2,2.501866774559021,1,0
late_2013_2016,67,-288,670047.5990550496,-2873864.4113598764,1,1,2.6931368637084963,0,0
late_2013_2016,67,-290,676923.4623641627,-2894630.70760735,20,2,3.406202438354492,1,0
late_2013_2016,67,-291,673972.0656564817,-2907619.061685837,9,2,2.379264758110047,1,0
early_2010_2012,67,-276,670889.2281595941,-2751457.879997611,1,1,2.656051780700684,1,0
late_2013_2016,67,-294,674826.9250541755,-2937120.2394157797,2,2,2.747831192016602,1,0
late_2013_2016,67,-277,673385.4546768415,-2763696.651483439,4,2,3.1202693443298344,1,0
late_2013_2016,67,-293,675180.985955797,-2923468.9616754414,10,3,2.516200697898865,1,0
late_2013_2016,67,-284,673896.8754261986,-2831341.2704144698,15,2,2.7922224225997927,1,0
late_2013_2016,67,-286,672786.1456647743,-2858891.2625350207,2,1,2.3300799856185916,1,0
late_2013_2016,67,-292,673403.6113292413,-2916651.263518897,10,1,3.2593841781616213,1,0
early_2010_2012,67,-286,671958.3569166219,-2852481.017380446,1,1,61.200210022926335,1,0
early_2010_2012,67,-284,673255.4494920288,-2831087.0545147657,1,1,2.5529533252716066,1,0
early_2010_2012,67,-292,673198.2643928495,-2919395.754930705,1,1,3.4611509170532226,1,0
late_2013_2016,67,-278,675921.6647110187,-2773581.9315029085,4,2,2.9259940185546878,1,0
early_2010_2012,67,-277,673781.8406549679,-2768813.872899264,1,1,3.371251714706421,1,0
late_2013_2016,67,-287,675696.1230919721,-2866648.298687266,16,3,2.8243624897003174,1,0
late_2013_2016,67,-285,675838.648755,-2848364.316892326,1,1,2.3950005702972414,1,0
late_2013_2016,67,-283,676862.0234461831,-2828885.8660372086,8,1,3.4651587162017825,1,0
early_2010_2012,67,-287,675856.7670388309,-2866540.1103265486,3,1,2.9773624897003175,1,0
late_2013_2016,67,-282,678061.7448372825,-2814046.031903386,2,1,3.0054462680816654,1,0
late_2013_2016,67,-295,678374.2159809942,-2941487.71069324,1,1,55.53284277915955,1,0
late_2013_2016,67,-279,679013.6776759506,-2782092.9836040735,1,1,2.6387975749969486,1,0
early_2010_2012,67,-290,679073.9498104695,-2893988.3963890374,3,1,3.373913383483887,1,0
early_2010_2012,68,-275,680090.0627145044,-2746835.929802388,1,1,2.453057546615601,1,0
late_2013_2016,68,-275,680090.0627145044,-2746835.929802388,1,1,2.390057546615601,1,0
late_2013_2016,68,-292,685044.4651498335,-2913487.5378223658,2,1,2.889998468399048,1,0
late_2013_2016,68,-287,681855.8334945389,-2864053.936167985,1,1,2.2817377281188964,1,0
late_2013_2016,68,-279,685698.1643078623,-2787302.061270038,9,1,3.0278287792205814,1,0
late_2013_2016,68,-283,686675.979825089,-2827892.1094236947,12,2,3.0060130615234377,1,0
early_2010_2012,68,-294,684494.7325013261,-2935478.7724090815,1,1,2.08568895816803,1,0
late_2013_2016,68,-294,687326.2553413938,-2934418.863017299,21,3,2.400103214263916,1,0
late_2013_2016,68,-282,688016.163360296,-2812080.263263157,10,2,2.5615399045944214,1,0
late_2013_2016,68,-280,685340.324690253,-2791568.4500518045,3,1,2.764317134857178,1,0
late_2013_2016,68,-289,687043.6851081898,-2888883.875306984,3,1,2.998533838272095,1,0
late_2013_2016,68,-285,687042.3078557884,-2841513.0510448813,1,1,1.7288583312034607,1,0
early_2010_2012,68,-291,687568.6164538347,-2907456.076118231,1,1,2.4182906246185305,1,0
late_2013_2016,68,-291,687568.6164538347,-2907456.076118231,1,1,2.3912906246185304,1,0
late_2013_2016,68,-281,688689.8655467194,-2802787.589000076,1,1,2.6635549755096437,1,0
early_2010_2012,68,-292,688383.4750801418,-2918208.3208426535,1,1,1.8291404705047607,1,0
late_2013_2016,68,-288,689190.6376934332,-2878400.6063030064,1,1,2.3504188919067386,1,0
late_2013_2016,69,-280,692853.5561277418,-2794458.9995399714,2,1,2.7250704498291016,1,0
late_2013_2016,69,-283,692717.4101004906,-2827242.3593490124,20,3,2.8680907917022704,1,0
late_2013_2016,69,-282,691361.0318013957,-2818020.794083039,6,1,2.345890051841736,1,0
late_2013_2016,69,-285,694694.8585553819,-2844456.3673082436,31,2,2.16471391582489,1,0
early_2010_2012,68,-321,689655.7011290226,-3202148.877628267,3,1,3.008078495025635,0,0
late_2013_2016,68,-321,689655.7011290226,-3202148.877628267,9,2,3.080078495025635,0,0
late_2013_2016,69,-290,693710.8088771694,-2893450.020286876,5,2,3.0918906955718994,1,0
early_2010_2012,69,-292,691713.2455004847,-2916497.8891170323,2,1,2.67690606212616,1,0
late_2013_2016,69,-292,692130.2964515503,-2916987.0650544763,7,3,2.82090606212616,1,0
late_2013_2016,69,-289,693609.5082212867,-2882402.228042625,4,1,2.538960638999939,1,0
late_2013_2016,69,-288,696688.7643304156,-2878487.761673385,5,1,2.5103631706237794,1,0
late_2013_2016,69,-284,695177.0907303998,-2830848.8802117347,10,1,2.8765031929016116,1,0
late_2013_2016,69,-293,694776.8838018789,-2925989.3667698056,2,1,2.4850003452301026,1,0
early_2010_2012,69,-285,695058.7081205117,-2844277.739383042,3,1,2.3807139158248902,1,0
late_2013_2016,69,-286,696061.3944136018,-2852472.6937701926,8,3,2.612065043449402,1,0
late_2013_2016,69,-294,698458.30510606,-2932323.4374783337,1,1,68.91081457138061,1,0
late_2013_2016,69,-287,699712.9792442132,-2864761.617737323,3,1,2.97602848815918,1,0
late_2013_2016,70,-287,702312.5740386527,-2866637.4523835853,8,2,2.5432454042434696,1,0
late_2013_2016,70,-290,706485.8195103172,-2894196.990120962,45,3,2.1630997524261475,1,0
early_2010_2012,70,-281,700786.5916127107,-2806180.68643564,1,1,2.4973458375930786,1,0
late_2013_2016,70,-281,700791.729650503,-2806175.649060478,3,1,2.353345837593079,1,0
late_2013_2016,70,-288,703575.3846312689,-2872733.5358587843,7,2,3.488968252182007,1,0
late_2013_2016,70,-283,704993.4697300203,-2827591.936007978,25,3,1.6871418952941895,1,0
late_2013_2016,70,-294,705207.4697530505,-2933990.9500920707,23,4,3.2297476596832277,1,0
late_2013_2016,70,-293,705759.2993198334,-2924335.661826903,27,3,1.8872342004776002,1,0
late_2013_2016,70,-284,705418.2826195826,-2835061.046559326,22,3,2.416185392379761,1,0
late_2013_2016,70,-282,702587.3893251376,-2815895.1712132096,1,1,2.622445338249207,1,0
late_2013_2016,70,-291,707252.416088573,-2905344.1090414966,23,2,2.7624837322235107,1,0
late_2013_2016,70,-292,704552.6948460564,-2918809.884173729,69,2,2.529392367362976,1,0
early_2010_2012,70,-292,702878.4736302358,-2919494.129045218,2,1,2.3222307891845704,1,0
early_2010_2012,70,-284,705057.5347508487,-2835046.125380695,1,1,2.722185392379761,1,0
early_2010_2012,70,-293,705437.0421506651,-2921649.3169091344,1,1,2.140890448570252,1,0
late_2013_2016,70,-289,708253.6289841466,-2886687.679479758,3,1,1.6972114505767821,1,0
early_2010_2012,70,-290,707529.0496259368,-2893833.593321398,4,2,1.8845142784118651,1,0
late_2013_2016,71,-284,712753.4729484991,-2835214.445488043,8,2,3.05161110496521,1,0
late_2013_2016,71,-293,711087.2141709367,-2923518.834900971,65,2,2.536738958358765,1,0
late_2013_2016,71,-291,710605.6135828998,-2901202.976718965,11,2,2.8611192827224734,1,0
late_2013_2016,71,-292,711896.1996662536,-2917172.812616994,12,1,2.7857294836044315,1,0
early_2010_2012,71,-291,710623.5285549964,-2901386.0922846794,1,1,2.7531192827224733,1,0
late_2013_2016,71,-283,711565.8217343634,-2828868.041216746,2,1,2.5363397989273073,1,0
early_2010_2012,71,-293,711015.3533523085,-2923366.670314213,9,2,2.608738958358765,1,0
late_2013_2016,71,-290,710990.6234293123,-2896359.889935553,2,1,1.8351680698394774,1,0
early_2010_2012,71,-292,712371.9721468921,-2919027.851268947,1,1,2.786990261077881,1,0
early_2010_2012,74,-323,744613.259880019,-3223189.3536470532,3,2,3.019291000366211,0,0
early_2010_2012,74,-321,743903.2918504142,-3209006.837093979,1,1,2.0805670579969884,0,0
early_2010_2012,74,-322,744700.1503729258,-3210600.9146893322,6,1,2.672778202056885,0,0
late_2013_2016,74,-322,744700.1503729258,-3210600.9146893322,4,1,2.762778202056885,0,0
early_2010_2012,71,-254,715650.9934725324,-2535335.7070066333,2,1,1.8624139919281006,0,0
early_2010_2012,73,-234,734512.7394998549,-2338181.454497963,1,1,2.328395965576172,0,0
early_2010_2012,73,-236,732829.3892767029,-2358229.0141060054,1,1,2.8162383060455323,0,0
early_2010_2012,46,-258,466674.42883023457,-2573467.469494194,1,1,2.927042032241822,0,0
early_2010_2012,67,-257,676039.3129452147,-2562109.8840636015,1,1,2.1071073474884034,0,0
early_2010_2012,66,-255,669152.360220431,-2547236.666075001,3,1,2.46663321018219,0,0
early_2010_2012,73,-251,738141.8656966784,-2504131.4266027114,3,1,3.0880226783752445,0,0
early_2010_2012,74,-250,742503.1080416136,-2494054.8449901193,2,1,2.658020542144776,0,0
early_2010_2012,74,-249,745456.9046408463,-2489852.2036991715,1,1,2.3352827825546267,0,0
early_2010_2012,67,-254,679803.5386827297,-2538230.396175921,2,1,1.3240226736068725,0,0
early_2010_2012,68,-255,685661.3338329378,-2542151.1017061174,3,1,1.4140226736068726,0,0
early_2010_2012,67,-256,676050.7826477909,-2555755.3582247994,3,1,2.641384948730469,0,0
early_2010_2012,69,-256,696772.7330742567,-2554692.9357132763,2,1,2.962367344856262,0,0
early_2010_2012,74,-251,746421.6390846862,-2500367.736808926,1,1,2.6668437652587893,0,0
early_2010_2012,68,-254,683297.4114220095,-2537883.5062327534,2,1,1.3690226736068725,0,0
early_2010_2012,67,-255,674926.4654385676,-2545222.933295384,2,1,2.109286473274231,0,0
early_2010_2012,68,-253,681563.2915478653,-2525653.113885224,1,1,1.6802136507034302,0,0
early_2010_2012,66,-256,669875.8216084009,-2551696.0429172516,1,1,2.1082374057769777,0,0
early_2010_2012,68,-257,688909.4038953327,-2560332.3285996616,1,1,2.2603243217468263,0,0
early_2010_2012,72,-252,729373.2382961173,-2518487.5176054835,1,1,1.9773295516967775,0,0
early_2010_2012,72,-239,721273.697582914,-2383277.9559029937,1,1,1.9808146228790282,0,0
late_2013_2016,72,-251,726107.4092669974,-2505097.832080275,2,1,1.8432056312561034,0,0
late_2013_2016,73,-251,736482.0597946487,-2503819.5828652857,5,1,2.5757813358306887,0,0
late_2013_2016,75,-250,751773.5131438846,-2493544.792754814,4,1,2.5984985961914067,0,0
late_2013_2016,74,-250,747925.7525370137,-2499531.329674691,1,1,2.679524034500122,0,0
late_2013_2016,71,-254,713516.3928164911,-2534837.8090623617,3,1,1.3150616550445557,0,0
late_2013_2016,69,-253,699322.4560879089,-2524913.1623127162,2,1,1.5716980590820313,0,0
late_2013_2016,68,-253,683965.4235736494,-2524991.626197326,5,1,1.363166663169861,0,0
late_2013_2016,67,-255,673505.2937208418,-2544364.059750572,4,1,2.522232409477234,0,0
late_2013_2016,68,-257,684654.880330003,-2567422.3696166575,1,1,2.629843801498413,0,0
late_2013_2016,68,-256,688457.2412637636,-2559191.9628139436,1,1,2.1217596063613895,0,0
late_2013_2016,68,-255,685916.934593095,-2544087.8408683836,1,1,1.3780226736068724,0,0
late_2013_2016,68,-254,684366.8679839997,-2538799.2365621426,3,1,1.2520226736068725,0,0
late_2013_2016,65,-255,659973.345981316,-2545484.911999792,1,1,2.130455785751343,0,0
late_2013_2016,66,-255,668738.3781105491,-2547743.6383524463,4,1,2.51163321018219,0,0
late_2013_2016,67,-257,676073.5364266817,-2563073.1552379727,1,1,1.9091073474884033,0,0
late_2013_2016,67,-256,673705.5772137697,-2557996.519077897,2,1,2.738068063735962,0,0
late_2013_2016,70,-254,708241.6629060176,-2532674.868951574,2,1,1.4050226736068725,0,0
late_2013_2016,67,-258,675428.6609832013,-2570909.440631151,1,1,2.07926250743866,0,0
late_2013_2016,67,-254,674815.3463850454,-2536953.4364745617,4,1,1.5937069449424743,0,0
late_2013_2016,70,-255,705836.8651258115,-2544646.8095776737,1,1,2.114109581947327,0,0
late_2013_2016,67,-253,679862.7053971785,-2527254.867254287,1,1,1.74208887386322,0,0
late_2013_2016,72,-253,724122.7121451811,-2529609.914765328,1,1,2.4383920164108277,0,0
late_2013_2016,74,-236,744832.5777204784,-2356308.741022289,2,1,1.8262231874465942,0,0
late_2013_2016,70,-253,703134.3375954585,-2529310.1829696,1,1,1.4230226736068725,0,0
late_2013_2016,69,-252,693012.793201469,-2512882.97374925,1,1,1.3228224124908448,0,0
late_2013_2016,66,-256,668310.2060838136,-2551215.8817622066,1,1,2.395126504898071,0,0
late_2013_2016,68,-252,687670.3732040047,-2517495.9981772304,1,1,1.3554168176651,0,0
late_2013_2016,73,-236,737562.6492475367,-2351078.874186635,1,1,2.059322582244873,0,0
late_2013_2016,73,-238,730417.0443154748,-2378256.2303518057,1,1,2.567395408630371,0,0
late_2013_2016,70,-247,707109.16293983,-2463636.9295525253,1,1,1.8039198646545411,0,0
