flare_id,country,latitude,longitude,location,field_type
s_10639,India,22.25098684,73.07161599,ONSHORE,OIL
s_10446,India,23.42865375,72.30034093,ONSHORE,OIL
s_11722,India,27.53245367,95.4659716,ONSHORE,OIL
s_11611,India,27.53563911,95.40041024,ONSHORE,OIL
s_10550,India,25.87823892,71.41760731,ONSHORE,OIL
s_10361,India,25.98533537,71.3889254,ONSHORE,OIL
s_10343,India,18.70407144,72.34439372,OFFSHORE,OIL
s_10386,India,18.70874885,72.3414357,OFFSHORE,OIL
s_10474,India,22.80869221,72.56471225,ONSHORE,OIL
s_4385,India,10.84022789,79.777171,ONSHORE,OIL
s_4384,India,10.77593877,79.52570134,ONSHORE,OIL
s_10370,India,23.40430847,72.42235361,ONSHORE,OIL
s_10383,India,23.40825073,72.41735268,ONSHORE,OIL
s_11542,India,26.09178092,93.90288646,ONSHORE,OIL
s_11613,India,26.05920995,93.8934691,ONSHORE,OIL
s_11637,India,26.06449781,93.92962181,ONSHORE,OIL
s_11572,India,26.58241026,93.77654203,ONSHORE,OIL
s_11612,India,26.18884383,91.80815874,ONSHORE,OIL
s_11717,India,26.58133245,93.79051519,ONSHORE,OIL
s_11467,India,27.35192333,95.30764657,ONSHORE,OIL
s_11489,India,27.35345331,95.31879076,ONSHORE,OIL
s_11503,India,27.3314698,95.32578923,ONSHORE,OIL
s_11504,India,27.3940067,95.47278521,ONSHORE,OIL
s_11527,India,27.35849001,95.29569065,ONSHORE,OIL
s_11531,India,27.37056367,95.44434163,ONSHORE,OIL
s_11544,India,27.26761204,95.36721269,ONSHORE,OIL
s_11570a,India,27.32565891,95.27723003,ONSHORE,OIL
s_11570b,India,27.33390075,95.26741281,ONSHORE,OIL
s_11590,India,27.30247555,95.39519507,ONSHORE,OIL
s_11598,India,27.39357275,95.43466011,ONSHORE,OIL
s_11626,India,27.31823813,95.26660668,ONSHORE,OIL
s_11665,India,27.32492002,95.29954028,ONSHORE,OIL
s_11669,India,27.37404329,95.35317369,ONSHORE,OIL
s_11713,India,27.37907328,95.33431854,ONSHORE,OIL
s_11811,India,27.38108687,95.23966804,ONSHORE,OIL
s_11210,India,15.96348054,80.93858512,ONSHORE,OIL
s_10421,India,21.94779479,72.55693652,ONSHORE,OIL
s_10395,India,20.59984771,72.03609805,OFFSHORE,
s_10403,India,25.44687916,71.56669903,ONSHORE,
s_10471,India,21.9939043,72.96437977,ONSHORE,
s_10483,India,19.17746339,70.94572572,OFFSHORE,
s_10544,India,26.82213239,69.56188972,ONSHORE,
s_10573,India,22.73421311,69.66485321,OFFSHORE,
s_10597,India,19.17627038,70.95932726,OFFSHORE,
s_10610,India,26.30523388,72.90128617,ONSHORE,
s_10635,India,27.03515931,69.71626181,ONSHORE,
s_10659,India,20.24866116,71.96330392,OFFSHORE,
s_10688,India,21.63382332,68.43996524,OFFSHORE,
s_10984,India,16.6734908,81.67500313,ONSHORE,
s_11298,India,16.36912042,82.32065488,OFFSHORE,
s_11301,India,16.3567953,81.14875292,ONSHORE,
s_11370,India,28.89217332,75.67567227,ONSHORE,
s_11387,India,29.0113134,75.43978427,ONSHORE,
s_11430,India,28.98931587,75.4443162,ONSHORE,
s_11444,India,15.36550681,80.53098446,OFFSHORE,
s_11469,India,27.54674957,95.15726844,ONSHORE,
s_11486,India,27.10140615,94.74068419,ONSHORE,
s_11505,India,26.19755817,93.95974858,ONSHORE,
s_11521,India,27.11173376,94.74982167,ONSHORE,
s_11562,India,27.72987901,95.62013656,ONSHORE,
s_11589,India,27.56238396,95.2811443,ONSHORE,
s_11654,India,27.3685047,94.8957231,ONSHORE,
s_11667,India,27.2220024,95.34620133,ONSHORE,
s_11687,India,27.72384572,95.64305602,ONSHORE,
s_4398,India,10.60594337,77.4639806,ONSHORE,
s_4421,India,13.29036837,80.34406914,OFFSHORE,
s_11520,India,27.15676426,94.93077003,ONSHORE,OIL
s_11600,India,27.48170338,95.23630961,ONSHORE,OIL
s_10459,India,25.93013528,71.49905656,ONSHORE,OIL
s_11052,India,16.81420481,81.90296613,ONSHORE,GAS
s_11226,India,16.36063777,81.28391653,ONSHORE,OIL
s_11576,India,27.43860669,95.37851047,ONSHORE,OIL
s_11659,India,27.46932203,95.4229764,ONSHORE,OIL
s_11809,India,27.50300104,95.44740206,ONSHORE,OIL
s_11432,India,16.70692814,82.68437933,OFFSHORE,GAS
s_10468,India,23.4150164,72.35561204,ONSHORE,OIL
s_10481,India,23.44807804,72.47417305,ONSHORE,OIL
s_11478,India,27.13960881,94.77274634,ONSHORE,OIL
s_11458,India,27.03196717,94.8906549,ONSHORE,OIL
s_11470,India,27.03612926,94.88483627,ONSHORE,OIL
s_11651,India,27.02166958,94.88513986,ONSHORE,OIL
s_11742,India,27.00560354,94.89929641,ONSHORE,OIL
s_11609,India,26.98740171,94.81114075,ONSHORE,OIL
s_11763,India,27.00697613,94.80092362,ONSHORE,OIL
s_11755,India,27.37125238,95.57748046,ONSHORE,OIL
s_11632,India,27.55810799,96.03976733,ONSHORE,OIL
s_10594,India,21.48153343,72.74126213,OFFSHORE,OIL
s_11648,India,26.08607594,93.9529119,ONSHORE,GAS
s_11484,India,27.39887999,96.03444424,ONSHORE,OIL
s_11265,India,16.66828281,82.42685169,OFFSHORE,GAS
s_11286,India,16.63685767,81.59617114,ONSHORE,GAS
s_11599,India,27.33498349,95.1096955,ONSHORE,OIL
s_11629,India,27.37735864,95.08818267,ONSHORE,OIL
s_11533,India,26.29448554,94.04666194,ONSHORE,OIL
s_11553,India,26.30054014,94.05701008,ONSHORE,OIL
s_11171,India,28.75393108,76.89633351,ONSHORE,OIL
s_10441,India,23.27271593,72.52118918,ONSHORE,OIL
s_10367,India,22.09563034,72.81041409,ONSHORE,OIL
s_10499,India,22.12942355,72.76569201,ONSHORE,OIL
s_10426,India,23.48461791,72.30964491,ONSHORE,OIL
s_11607,India,27.34085767,95.48125545,ONSHORE,OIL
m_219,India,18.57795408,72.24100752,OFFSHORE,OIL
s_10514,India,21.16587098,72.66970266,OFFSHORE,GAS
s_10548,India,21.08643249,72.65411177,OFFSHORE,GAS
s_10578,India,21.07644825,72.63709,OFFSHORE,GAS
s_11630,India,27.46138192,95.47640794,ONSHORE,OIL
s_10979,India,20.30593466,86.6179811,ONSHORE,OIL
s_11058,India,16.51023532,82.06902429,ONSHORE,OIL
s_11536,India,26.81057731,94.69555058,ONSHORE,OIL
s_11580,India,26.78522553,94.67163573,ONSHORE,OIL
s_11610,India,26.7940901,94.68996081,ONSHORE,OIL
s_10557,India,21.74021133,73.0121278,ONSHORE,GAS
s_10516,India,21.90820344,72.68254149,ONSHORE,OIL
s_10545,India,21.69777736,72.70586377,ONSHORE,OIL
s_10551,India,21.89059657,72.78086529,ONSHORE,OIL
s_10563,India,21.72434802,72.65210754,ONSHORE,OIL
s_10571a,India,21.97825467,72.8444028,ONSHORE,OIL
s_10642,India,21.9647027,72.83828371,ONSHORE,OIL
s_11416,India,16.86018481,82.13941091,ONSHORE,GAS
s_11499,India,27.48388369,95.12576753,ONSHORE,OIL
s_11584,India,27.42539925,95.12412462,ONSHORE,OIL
s_11647,India,27.44936153,95.08609641,ONSHORE,OIL
s_10484,India,22.37525987,72.47848034,ONSHORE,OIL
s_11506,India,26.96403819,94.74251344,ONSHORE,OIL
s_10435,India,22.16505599,72.93494899,ONSHORE,OIL
s_11335,India,16.55238715,82.59467798,OFFSHORE,GAS
s_10502,India,18.58710812,71.03292959,OFFSHORE,OIL
s_10539,India,18.60237804,71.02738927,OFFSHORE,OIL
s_11512,India,26.92114673,94.65454625,ONSHORE,OIL
s_11568,India,27.44793288,95.19299606,ONSHORE,OIL
s_11591,India,27.43796632,95.16200048,ONSHORE,OIL
s_10537,India,21.16887447,72.64913614,OFFSHORE,GAS
s_10631,India,20.35997773,72.02388785,OFFSHORE,GAS
s_11560,India,26.44799432,94.17443753,ONSHORE,OIL
m_213,India,19.27772288,71.42605158,OFFSHORE,OIL
s_10336,India,19.52503259,71.30295952,OFFSHORE,OIL
s_10378,India,19.28332429,71.43608482,OFFSHORE,OIL
s_10392,India,19.52912251,71.29948858,OFFSHORE,OIL
s_10402,India,19.57299965,71.36283675,OFFSHORE,OIL
s_10405,India,19.56909557,71.35513945,OFFSHORE,OIL
s_10489,India,19.41760641,71.39008034,OFFSHORE,OIL
s_10495a,India,19.37073752,71.35403394,OFFSHORE,OIL
s_10495b,India,19.37409542,71.36200587,OFFSHORE,OIL
s_10529,India,19.34758812,71.30399806,OFFSHORE,OIL
s_11190,India,23.7762728,85.83966524,ONSHORE,GAS
s_11597,India,27.46843568,95.53580624,ONSHORE,OIL
s_11537,India,27.37948831,95.19691528,ONSHORE,OIL
s_10424,India,25.98937287,71.34414493,ONSHORE,OIL
m_215,India,19.14361174,72.11919243,OFFSHORE,GAS
m_218,India,19.21447105,72.11492158,OFFSHORE,GAS
s_11724,India,23.80591081,91.56607548,ONSHORE,GAS
s_11157,India,16.48505178,81.38028502,ONSHORE,OIL
s_10460,India,23.5275637,72.27181859,ONSHORE,OIL
s_10494,India,23.55586777,72.26241794,ONSHORE,OIL
s_11500,India,27.60572947,95.40228206,ONSHORE,OIL
s_11550,India,27.56303856,95.36057335,ONSHORE,OIL
s_11716,India,27.6071012,95.39434175,ONSHORE,OIL
s_11756,India,27.59618718,95.37932521,ONSHORE,OIL
s_10491,India,19.00309892,71.76940433,OFFSHORE,OIL
m_217,India,18.92138764,72.04130187,OFFSHORE,GAS
s_10600,India,19.03232202,72.12150025,OFFSHORE,OIL
s_10427,India,21.56359755,72.91656781,ONSHORE,OIL
s_11677,India,26.7730627,94.50691082,ONSHORE,GAS
s_11634,India,23.74563225,91.34027534,ONSHORE,GAS
s_4392,India,10.75488268,79.67077466,ONSHORE,OIL
s_2616,Indonesia,-4.667103172,106.631589,OFFSHORE,OIL
s_4794,Indonesia,0.084359835,117.9269054,OFFSHORE,OIL
s_2525,Indonesia,-6.273478866,107.344236,ONSHORE,GAS
s_2573,Indonesia,-6.280109723,107.355403,ONSHORE,GAS
s_2714,Indonesia,-6.265025885,107.3260349,ONSHORE,GAS
s_2352,Indonesia,-1.050473927,103.2529969,ONSHORE,OIL
s_2379,Indonesia,-1.039508412,103.2766613,ONSHORE,OIL
s_2409,Indonesia,-1.062167083,103.2429646,ONSHORE,OIL
s_2441,Indonesia,-1.041849837,103.2992739,ONSHORE,OIL
s_2448,Indonesia,-1.061319081,103.2847552,ONSHORE,OIL
s_2457,Indonesia,-1.035392642,103.2573084,ONSHORE,OIL
s_2351,Indonesia,-2.590581755,103.2085377,ONSHORE,OIL
s_4695,Indonesia,3.663573935,98.50002205,ONSHORE,OIL
s_2773,Indonesia,-1.398478598,131.0869615,ONSHORE,OIL
s_2562,Indonesia,-1.332407994,116.6887432,ONSHORE,OIL
s_2428,Indonesia,-3.133398895,103.0840236,ONSHORE,OIL
s_2430,Indonesia,-3.166450206,103.101281,ONSHORE,OIL
s_2523,Indonesia,-6.821116735,112.5701725,OFFSHORE,OIL
s_2522,Indonesia,-0.690038257,117.4981293,OFFSHORE,GAS
s_2507,Indonesia,-0.464675019,117.5875169,ONSHORE,GAS
s_2675,Indonesia,-0.46203016,117.5808513,ONSHORE,GAS
s_2684,Indonesia,-0.743978777,117.5643269,ONSHORE,GAS
s_2686,Indonesia,-0.660262233,117.5814653,OFFSHORE,GAS
s_2696,Indonesia,-0.445505646,117.6117117,ONSHORE,GAS
s_2700,Indonesia,-0.441244212,117.602364,ONSHORE,GAS
s_2732a,Indonesia,-0.788787182,117.5483763,ONSHORE,GAS
s_2732b,Indonesia,-0.785323143,117.5591728,ONSHORE,GAS
s_2736,Indonesia,-0.478338882,117.5665642,ONSHORE,GAS
s_2749,Indonesia,-0.741745747,117.5359944,ONSHORE,GAS
s_2755,Indonesia,-0.565179821,117.6075118,OFFSHORE,GAS
s_2677,Indonesia,-6.56983333,108.1804524,ONSHORE,GAS
s_2630,Indonesia,-5.185022679,106.3829387,OFFSHORE,OIL
s_2807,Indonesia,-1.833053663,121.9892763,OFFSHORE,OIL
s_2526,Indonesia,-7.251857364,114.9172252,OFFSHORE,GAS
s_2324,Indonesia,-1.776474171,103.503261,ONSHORE,OIL
s_2456,Indonesia,-1.784756671,103.5057753,ONSHORE,OIL
s_2465,Indonesia,-1.583876202,102.8709472,ONSHORE,GAS
s_2795,Indonesia,-1.559384971,130.518966,OFFSHORE,OIL
s_4729,Indonesia,3.26303032,117.6308591,OFFSHORE,OIL
s_4778,Indonesia,3.313712528,117.6154087,ONSHORE,OIL
s_4787,Indonesia,3.275035199,117.6329242,ONSHORE,OIL
s_4864,Indonesia,3.324874019,117.6121631,ONSHORE,OIL
s_2610,Indonesia,-7.034014621,111.7464573,ONSHORE,OIL
s_2340,Indonesia,-3.530049121,104.3117408,ONSHORE,OIL
s_2399,Indonesia,-3.549030075,104.3249768,ONSHORE,OIL
s_2404,Indonesia,-3.535309193,104.302756,ONSHORE,OIL
s_2390,Indonesia,-3.653492903,103.6675437,ONSHORE,OIL
s_2413,Indonesia,-3.633239841,103.7098773,ONSHORE,OIL
s_2455,Indonesia,-3.647114852,103.6755087,ONSHORE,OIL
s_2617,Indonesia,-2.139534862,115.4162491,ONSHORE,OIL
s_2693,Indonesia,-2.147505383,115.4124231,ONSHORE,OIL
s_2811,Indonesia,-2.439302075,133.1329447,ONSHORE,LNG
s_2768,Indonesia,-2.43884533,133.1408909,ONSHORE,LNG
s_2474,Indonesia,-3.579904835,104.3625953,ONSHORE,OIL
s_2506,Indonesia,-6.103223618,107.0433487,ONSHORE,OIL
s_2521,Indonesia,-6.134643669,107.0283513,ONSHORE,OIL
s_2571a,Indonesia,-6.095435735,107.024731,ONSHORE,OIL
s_2571b,Indonesia,-6.104026108,107.0211015,ONSHORE,OIL
s_2618,Indonesia,-6.122406562,107.0277495,ONSHORE,OIL
s_2426,Indonesia,-3.461120243,104.2617703,ONSHORE,OIL
s_2445,Indonesia,-3.452575242,104.2478111,ONSHORE,OIL
s_2386,Indonesia,-2.101063291,103.7996459,ONSHORE,GAS
s_2321,Indonesia,-1.683032104,103.6997214,ONSHORE,OIL
s_2328,Indonesia,-1.730782552,103.6587387,ONSHORE,OIL
s_2344,Indonesia,-1.727418466,103.6505075,ONSHORE,OIL
s_2365,Indonesia,-1.725044314,103.6642063,ONSHORE,OIL
s_2422,Indonesia,-1.686361815,103.6943059,ONSHORE,OIL
s_2453,Indonesia,-1.675690932,103.6798725,ONSHORE,OIL
s_2446a,Indonesia,-3.306594105,104.3202001,ONSHORE,OIL
s_2446b,Indonesia,-3.315066074,104.3255367,ONSHORE,OIL
s_2439,Indonesia,-3.264555211,104.3214176,ONSHORE,OIL
s_2544,Indonesia,-6.534637436,107.7457617,ONSHORE,GAS
s_2329,Indonesia,-2.518634591,103.3879418,ONSHORE,GAS
s_2380,Indonesia,-2.537295903,103.3830698,ONSHORE,GAS
s_2479,Indonesia,-2.56179161,103.3943155,ONSHORE,GAS
s_4590,Indonesia,4.8644874,97.48173671,ONSHORE,GAS
s_4614,Indonesia,1.528596918,100.9811034,ONSHORE,OIL
s_2620,Indonesia,-6.319767701,113.0054995,OFFSHORE,OIL
s_2402,Indonesia,-1.072305046,103.2955796,ONSHORE,OIL
s_2389,Indonesia,-3.267628503,103.4807673,ONSHORE,OIL
s_2454,Indonesia,-3.285745053,103.4856663,ONSHORE,OIL
s_2421,Indonesia,-3.50413347,103.34229,ONSHORE,OIL
s_2538,Indonesia,-6.442571091,108.2839877,ONSHORE,OIL
s_2597,Indonesia,-6.469969855,108.3219922,ONSHORE,OIL
s_2408,Indonesia,-1.357743835,103.4007183,ONSHORE,OIL
s_2554,Indonesia,-1.431475288,116.9131669,OFFSHORE,OIL
s_2798,Indonesia,-1.381209812,122.481071,OFFSHORE,GAS
s_2461,Indonesia,-1.480258742,103.5094067,ONSHORE,OIL
s_2578,Indonesia,-0.310853016,117.2968149,ONSHORE,OIL
s_2672,Indonesia,-0.329717447,117.2922927,ONSHORE,OIL
s_2546,Indonesia,-0.24120726,117.328454,ONSHORE,OIL
s_2567,Indonesia,-0.141321565,117.3674478,ONSHORE,OIL
s_2572,Indonesia,-0.085361393,117.4385781,ONSHORE,OIL
